Number,FullName,FirstName,LastName
3516993994,UmbertoCilibrasi,Umberto,Cilibrasi
3505536674,SimoneSemitecolo,Simone,Semitecolo
3738013470,MelaniaGelli,Melania,Gelli
3772714150,EmmaMontanariello,Emma,Montanariello
3777904178,PaoloAntonucci,Paolo,Antonucci
3755080528,CaterinaValentino,Caterina,Valentino
3714511980,LucianaTuzzolino,Luciana,Tuzzolino
3515372774,ElladioZeffirelli,Elladio,Zeffirelli
3687948864,SanteBarzini,Sante,Barzini
3730004378,AmletoBondumier,Amleto,Bondumier
3515067323,SilvestroInterminei,Silvestro,Interminei
3515890594,StefaniSanudo,Stefani,Sanudo
3371919540,LinaBabati,Lina,Babati
3534013341,SebastianoMarinetti,Sebastiano,Marinetti
3533565516,MariaMonte,Maria,Monte
3365170668,LuiginaScaduto,Luigina,Scaduto
3714199516,MartinoBresciani,Martino,Bresciani
3500826687,SimoneCaironi,Simone,Caironi
3772229146,BettinaTommaseo,Bettina,Tommaseo
3343370183,VincentioManolesso,Vincentio,Manolesso
3666237569,EmilioLombardi,Emilio,Lombardi
3204324187,GiancarloTamborini,Giancarlo,Tamborini
3778166764,UmbertoGaribaldi,Umberto,Garibaldi
3792623413,LambertoMazzini,Lamberto,Mazzini
3509172814,NinettaMorricone,Ninetta,Morricone
3703072813,SusannaPastine,Susanna,Pastine
3505657939,ElisaTuzzolino,Elisa,Tuzzolino
3244254847,MicheleBenedetti,Michele,Benedetti
3511500388,MaurizioAlighieri,Maurizio,Alighieri
3713113006,GirolamoLucarelli,Girolamo,Lucarelli
3372017761,IsaGualandi,Isa,Gualandi
3820489413,AlessandroGabbana,Alessandro,Gabbana
3435261115,CiprianoZoppetto,Cipriano,Zoppetto
3757419065,GiancarloCadorna,Giancarlo,Cadorna
3520566397,RanieriCanil,Ranieri,Canil
3835693591,GriseldaGabba,Griselda,Gabba
3772264219,LillaSaraceno,Lilla,Saraceno
3855703151,GinoGalilei,Gino,Galilei
3517576500,ImeldaCavalcanti,Imelda,Cavalcanti
3715188922,UbertoMantegna,Uberto,Mantegna
3501980297,RodolfoMoneta,Rodolfo,Moneta
3711255442,MartaPavarotti,Marta,Pavarotti
3800416199,LauraPraga,Laura,Praga
3755623242,VirginiaPiane,Virginia,Piane
3906118753,LeoneMorlacchi,Leone,Morlacchi
3515995980,LaureanoBotta,Laureano,Botta
3390621463,NataliaFibonacci,Natalia,Fibonacci
3338516476,SerenaMascagni,Serena,Mascagni
3971513349,OresteComboni,Oreste,Comboni
3515314117,RosaCastellitto,Rosa,Castellitto
3556714549,NinettaGarobbio,Ninetta,Garobbio
3518754883,GermanaRossini,Germana,Rossini
3716131964,GaetanoTraversa,Gaetano,Traversa
3517425891,RenataDallara,Renata,Dallara
3714524037,CiroAbba,Ciro,Abba
3495638072,GiulianoBonolis,Giuliano,Bonolis
3517441738,IsabellaBernardini,Isabella,Bernardini
3246385489,DinoBarozzi,Dino,Barozzi
3500453868,MartaCapecchi,Marta,Capecchi
3500116904,CalogeroFaugno,Calogero,Faugno
3780514141,MelaniaBajardi,Melania,Bajardi
3917843176,DianaAjello,Diana,Ajello
3778799382,AntoninoCoppola,Antonino,Coppola
3448758891,CarmeloInfantino,Carmelo,Infantino
3901162072,AlessandraScotto,Alessandra,Scotto
3884731340,GaspareBrunello,Gaspare,Brunello
3922890542,LazzaroSraffa,Lazzaro,Sraffa
3931976509,AdelmoMercalli,Adelmo,Mercalli
3816354899,LuiginaSatriani,Luigina,Satriani
3515277074,DinaBruscantini,Dina,Bruscantini
3512005111,AlbertoGentili,Alberto,Gentili
3826333487,LilianaCasale,Liliana,Casale
3756588229,VirginiaPiovani,Virginia,Piovani
3514100378,ValeriaRinaldi,Valeria,Rinaldi
3806264787,RaffaelloNiscoromni,Raffaello,Niscoromni
3829646271,PuccioPelli,Puccio,Pelli
3520198104,LucianoTurrini,Luciano,Turrini
3715248287,DelfinoInnocenti,Delfino,Innocenti
3501871859,SebastianoPontecorvo,Sebastiano,Pontecorvo
3335026102,PalomaSchiavone,Paloma,Schiavone
3772215535,EttoreTozzi,Ettore,Tozzi
3282617252,SebastianoMalenchini,Sebastiano,Malenchini
3509416282,PieroTaccola,Piero,Taccola
3755540349,GiustinoBacosi,Giustino,Bacosi
3772614632,GiacobbeRicci,Giacobbe,Ricci
3533624376,BaccioBonino,Baccio,Bonino
3807781820,FloraCibin,Flora,Cibin
3804357301,ValeriaSalgari,Valeria,Salgari
3776033487,FedericoSchicchi,Federico,Schicchi
3500897127,AlfioStorladi,Alfio,Storladi
3495893336,LuiginaPetruzzi,Luigina,Petruzzi
3776797351,GianlucaLiverotti,Gianluca,Liverotti
3513281456,MarinaTrevisani,Marina,Trevisani
3500022754,FilippaBodoni,Filippa,Bodoni
3410898617,NanniPinamonte,Nanni,Pinamonte
3311933122,NapoleoneCostanzi,Napoleone,Costanzi
3500849493,CamilloMorpurgo,Camillo,Morpurgo
3410208461,ValeriaAriosto,Valeria,Ariosto
3911981984,VittoriaCostanzi,Vittoria,Costanzi
3778116722,GianmarcoFusani,Gianmarco,Fusani
3349133938,GiuseppinaNosiglia,Giuseppina,Nosiglia
3971317755,TatianaCostanzi,Tatiana,Costanzi
3666230371,MicheleTraetta,Michele,Traetta
3760542503,EraldoFiorucci,Eraldo,Fiorucci
3551616894,MartinoMercantini,Martino,Mercantini
3791299193,DanieleBassi,Daniele,Bassi
3509584834,ErikaBrunello,Erika,Brunello
3500323284,MichelettoRaurica,Micheletto,Raurica
3280083784,AntoniettaSamele,Antonietta,Samele
3236696918,ChiaraBurcardo,Chiara,Burcardo
3777867788,GianmarcoBalbi,Gianmarco,Balbi
3442341489,GiulianaSegrè,Giuliana,Segrè
3701735727,GianfrancoFattori,Gianfranco,Fattori
3701676093,AdelasiaZabarella,Adelasia,Zabarella
3760096314,RomanCasarin,Roman,Casarin
3512529841,CalogeroVigliotti,Calogero,Vigliotti
3882567190,PierpaoloSgalambro,Pierpaolo,Sgalambro
3284478187,LucioVattimo,Lucio,Vattimo
3512318573,GioffreMarinetti,Gioffre,Marinetti
3311032105,AntoniaVerri,Antonia,Verri
3382427152,BarbaraCusano,Barbara,Cusano
3281752548,AnnunziataFerrabosco,Annunziata,Ferrabosco
3511206800,ToniTreccani,Toni,Treccani
3403740883,GermanaTassoni,Germana,Tassoni
3416255120,AnnibaleGovoni,Annibale,Govoni
3426791125,StefaniaPietrangeli,Stefania,Pietrangeli
3380807038,SimonettaArgentero,Simonetta,Argentero
3230302806,EraldoBasso,Eraldo,Basso
3240861480,NanniTrillini,Nanni,Trillini
3776914998,GianmarcoTiepolo,Gianmarco,Tiepolo
3509076054,ElladioOrengo,Elladio,Orengo
3405599917,MorenaRuffini,Morena,Ruffini
3733198262,MircoGiulietti,Mirco,Giulietti
3778355277,ErmannoSbarbaro,Ermanno,Sbarbaro
3520958444,LivioRossi,Livio,Rossi
3552193498,EvangelistaNicolucci,Evangelista,Nicolucci
3701291016,EttoreAntonini,Ettore,Antonini
3755973353,IppazioBompiani,Ippazio,Bompiani
3520120126,VittoriaGonzaga,Vittoria,Gonzaga
3505636837,AgnoloInnocenti,Agnolo,Innocenti
3516237682,RodolfoMercati,Rodolfo,Mercati
3807357883,CoriolanoCagnin,Coriolano,Cagnin
3773127931,GemmaGoldoni,Gemma,Goldoni
3421119987,LiciaMonteverdi,Licia,Monteverdi
3731855559,LeopoldoGalvani,Leopoldo,Galvani
3298440754,RaffaellinoBulzoni,Raffaellino,Bulzoni
3336862155,MartinoPerozzo,Martino,Perozzo
3757986756,ErikaMusatti,Erika,Musatti
3511331053,GiulianaVenturi,Giuliana,Venturi
3505813508,FrancescoRiccati,Francesco,Riccati
3318167517,PierpaoloSquarcione,Pierpaolo,Squarcione
3776864553,GiannaSauli,Gianna,Sauli
3226595050,FrancescoMusatti,Francesco,Musatti
3553244966,GiuliettaSaraceno,Giulietta,Saraceno
3755971220,LudovicoIoppi,Ludovico,Ioppi
3401420233,AllegraBembo,Allegra,Bembo
3509048263,CostantinoDonini,Costantino,Donini
3783269123,BartolomeoGinesio,Bartolomeo,Ginesio
3512899566,AntonioPalmisano,Antonio,Palmisano
3426086123,FiorinoPistoletto,Fiorino,Pistoletto
3492931349,BenedettoRensi,Benedetto,Rensi
3510340002,GiuliettaZanazzo,Giulietta,Zanazzo
3497238665,AlessandraPetralli,Alessandra,Petralli
3791094349,DanieleDovara,Daniele,Dovara
3534998461,SophiaCastioni,Sophia,Castioni
3683974339,LucaFerrante,Luca,Ferrante
3500274274,RobertoMoresi,Roberto,Moresi
3510967722,RamonaPucci,Ramona,Pucci
3760157806,CorradoNovaro,Corrado,Novaro
3713185557,MassimilianoMilanesi,Massimiliano,Milanesi
3495353663,GianmarcoChigi,Gianmarco,Chigi
3628607819,OttoneMimun,Ottone,Mimun
3687585099,RolandoPeano,Rolando,Peano
3533372111,LorenzoBadoer,Lorenzo,Badoer
3452486738,PietroPersico,Pietro,Persico
3505844401,AmletoMontalti,Amleto,Montalti
3515777386,PaolettaTarchetti,Paoletta,Tarchetti
3618253730,LuciaMengolo,Lucia,Mengolo
3791032384,AmaliaCesarotti,Amalia,Cesarotti
3519666504,FrancescoTurchetta,Francesco,Turchetta
3240626960,RosariaBoezio,Rosaria,Boezio
3515254140,GaspareSpallanzani,Gaspare,Spallanzani
3715014409,LeopoldoCainero,Leopoldo,Cainero
3703612585,GriseldaCammarata,Griselda,Cammarata
3291973875,FerdinandoRizzo,Ferdinando,Rizzo
3779838202,OttavioZampa,Ottavio,Zampa
3342323657,MichelangeloPetrucci,Michelangelo,Petrucci
3710340319,SantinoAntonelli,Santino,Antonelli
3756673341,NapoleoneUghi,Napoleone,Ughi
3777068772,GiorgiaCaracciolo,Giorgia,Caracciolo
3618579922,AntoniaIannuzzi,Antonia,Iannuzzi
3303217825,MarcoRomiti,Marco,Romiti
3818156716,OrnellaCremonesi,Ornella,Cremonesi
3605499572,RodolfoTagliafierro,Rodolfo,Tagliafierro
3791605309,BereniceBacosi,Berenice,Bacosi
3410156417,SaverioLancisi,Saverio,Lancisi
3936448680,EnnioMantegazza,Ennio,Mantegazza
3342865272,ToniaGiolitti,Tonia,Giolitti
3512970901,MattiaFornaciari,Mattia,Fornaciari
3779017514,LaurettaBiagi,Lauretta,Biagi
3663478734,MircoBataglia,Mirco,Bataglia
3835225879,LuisaAntonini,Luisa,Antonini
3625641842,GiampaoloMancini,Giampaolo,Mancini
3888253342,CeciliaTassoni,Cecilia,Tassoni
3510290908,IsabellaAdinolfi,Isabella,Adinolfi
3473293676,CarmeloPellegrini,Carmelo,Pellegrini
3516044319,ToniaCamanni,Tonia,Camanni
3497082401,LilianaAntonacci,Liliana,Antonacci
3516210033,AmadeoCristoforetti,Amadeo,Cristoforetti
3933070125,RaffaellinoBarbarigo,Raffaellino,Barbarigo
3780190980,ImeldaBalla,Imelda,Balla
3779864472,EnzioCheda,Enzio,Cheda
3773407386,AlfredoGramsci,Alfredo,Gramsci
3715378993,AdamoMondadori,Adamo,Mondadori
3856538274,GuglielmoSalvini,Guglielmo,Salvini
3713142550,LazzaroArmellini,Lazzaro,Armellini
3313433865,GiustinoPerini,Giustino,Perini
3780646832,DomenicoSolari,Domenico,Solari
3295702218,AnitaVergerio,Anita,Vergerio
3715573965,TeresaSauro,Teresa,Sauro
3814627524,FernandaLippomano,Fernanda,Lippomano
3520412939,GioeleVergassola,Gioele,Vergassola
3516637830,ParideFuseli,Paride,Fuseli
3500892211,OrlandoAlighieri,Orlando,Alighieri
3601854910,GeronimoBarbarigo,Geronimo,Barbarigo
3896164669,AlfredoParpinel,Alfredo,Parpinel
3931717346,FederigoManunta,Federigo,Manunta
3297787590,RodolfoOdescalchi,Rodolfo,Odescalchi
3737052202,GianniFracci,Gianni,Fracci
3937308697,SimoneVergassola,Simone,Vergassola
3776351627,EttoreTrapani,Ettore,Trapani
3509346101,RossanaCarocci,Rossana,Carocci
3923589135,MonicaFalloppio,Monica,Falloppio
3937041776,IppazioBongiorno,Ippazio,Bongiorno
3701406377,AntonellaBoitani,Antonella,Boitani
3277155380,LetiziaGioberti,Letizia,Gioberti
3711325577,DoloresTafuri,Dolores,Tafuri
3689294935,EttoreChechi,Ettore,Chechi
3307644505,ArnulfoPrada,Arnulfo,Prada
3518071433,SaverioZeffirelli,Saverio,Zeffirelli
3511804855,GioacchinoCeschi,Gioacchino,Ceschi
3703153007,CoriolanoPersico,Coriolano,Persico
3221059816,NicolòCanali,Nicolò,Canali
3778020976,EnzioValentino,Enzio,Valentino
3301257268,PalomaMeucci,Paloma,Meucci
3221567536,GrecaCarriera,Greca,Carriera
3703880290,BeatriceTrincavelli,Beatrice,Trincavelli
3736545537,AlfioMonduzzi,Alfio,Monduzzi
3465144961,BenvenutoCammarata,Benvenuto,Cammarata
3826809944,DariaCanetta,Daria,Canetta
3511971935,GemmaAnastasi,Gemma,Anastasi
3773344706,OresteSoderini,Oreste,Soderini
3552467711,RossanaSerlupi,Rossana,Serlupi
3731511137,EttoreIoppi,Ettore,Ioppi
3519289703,AtenulfSpadafora,Atenulf,Spadafora
3516088087,AlinaRenault,Alina,Renault
3500245746,VenancioCastellitto,Venancio,Castellitto
3391465852,GianfrancescoTebaldi,Gianfrancesco,Tebaldi
3930535036,GoffredoDesio,Goffredo,Desio
3505761041,GiorgiaIoppi,Giorgia,Ioppi
3851616178,VirgilioTorricelli,Virgilio,Torricelli
3915335649,JolandaSermonti,Jolanda,Sermonti
3757205627,DanieleBalla,Daniele,Balla
3512407291,UbertoGuidotti,Uberto,Guidotti
3348815274,MonicaComeriato,Monica,Comeriato
3519541175,GianluigiPietrangeli,Gianluigi,Pietrangeli
3755291017,MelinaArgenti,Melina,Argenti
3359014457,GilbertoAlboni,Gilberto,Alboni
3236503205,LuiginaDovara,Luigina,Dovara
3776602271,ClaudioVeltroni,Claudio,Veltroni
3505536427,PieroGatto,Piero,Gatto
3935195542,AmaliaPiovani,Amalia,Piovani
3515994182,TemistocleNovaro,Temistocle,Novaro
3778518551,MarisaGaltarossa,Marisa,Galtarossa
3512580588,GiosuèPederiva,Giosuè,Pederiva
3308474221,CoriolanoRicciardi,Coriolano,Ricciardi
3851702776,RodolfoPanzera,Rodolfo,Panzera
3519434334,CleliaNatta,Clelia,Natta
3509563117,PatrizioMastandrea,Patrizio,Mastandrea
3505108381,StellaPoerio,Stella,Poerio
3520588887,MarinaLeone,Marina,Leone
3772141306,SimoneCagnin,Simone,Cagnin
3358310122,FiammaLombardo,Fiamma,Lombardo
3974358561,SalvatoreNadi,Salvatore,Nadi
3505571660,BiagioMontecchi,Biagio,Montecchi
3520198126,FabrizioFiorucci,Fabrizio,Fiorucci
3777367392,TorquatoRomagnoli,Torquato,Romagnoli
3311344954,OrlandoNicoletti,Orlando,Nicoletti
3477200062,LilianaGaito,Liliana,Gaito
3884017903,FabriziaBalotelli,Fabrizia,Balotelli
3710201520,GianpaoloMorucci,Gianpaolo,Morucci
3501558632,GinoTreves,Gino,Treves
3714967507,IsaZaccagnini,Isa,Zaccagnini
3793859797,GuarinoFogazzaro,Guarino,Fogazzaro
3500969632,SimonettaPistoletto,Simonetta,Pistoletto
3779576631,GiulianoFanucci,Giuliano,Fanucci
3780791195,GiulianaVenier,Giuliana,Venier
3406642775,LidiaGullotta,Lidia,Gullotta
3292286580,BaccioCarnera,Baccio,Carnera
3793976652,MelinaFantoni,Melina,Fantoni
3739582203,MicheleNicolucci,Michele,Nicolucci
3511250449,ElianaNolcini,Eliana,Nolcini
3501781918,GianpaoloOrlando,Gianpaolo,Orlando
3350221225,ErnestoFantozzi,Ernesto,Fantozzi
3791440615,LuigiPolizzi,Luigi,Polizzi
3756557717,AllegraMascagni,Allegra,Mascagni
3773350764,GuidoVismara,Guido,Vismara
3732773716,CalogeroLamborghini,Calogero,Lamborghini
3519860895,SandraPignatti,Sandra,Pignatti
3714161471,DonatelloCremonesi,Donatello,Cremonesi
3701234167,SophiaBrancaccio,Sophia,Brancaccio
3836152104,NinaGianinazzi,Nina,Gianinazzi
3776551060,NeddaTedesco,Nedda,Tedesco
3309664577,MatteoBocca,Matteo,Bocca
3757212391,AdelmoMurialdo,Adelmo,Murialdo
3756469600,MatteoEco,Matteo,Eco
3441220474,IppazioGermano,Ippazio,Germano
3838052677,MarissaMaspero,Marissa,Maspero
3246457673,MelaniaBompiani,Melania,Bompiani
3310780252,FernandaPulci,Fernanda,Pulci
3839494696,NicolaDepero,Nicola,Depero
3234762203,MircoGaleati,Mirco,Galeati
3505120471,LaraPizzetti,Lara,Pizzetti
3373090062,LauraGoldstein,Laura,Goldstein
3501615257,AdeleScarponi,Adele,Scarponi
3499043072,BiancaGrimani,Bianca,Grimani
3472692916,LambertoOssola,Lamberto,Ossola
3515808688,AllegraSquarcione,Allegra,Squarcione
3630984603,FabioCapuana,Fabio,Capuana
3907845360,EugeniaPastine,Eugenia,Pastine
3900450911,GiannaMarinetti,Gianna,Marinetti
3760223191,VincenzoCipolla,Vincenzo,Cipolla
3778385914,GianmarcoOttino,Gianmarco,Ottino
3913194213,PompeoNugnes,Pompeo,Nugnes
3400169975,CamillaBarzini,Camilla,Barzini
3783920143,SoniaTrevisani,Sonia,Trevisani
3500110118,SergiusBettin,Sergius,Bettin
3505439571,GaetanoDetti,Gaetano,Detti
3511032938,CassandraSperi,Cassandra,Speri
3515570940,AntoniettaForza,Antonietta,Forza
3893919920,UbaldoTurrini,Ubaldo,Turrini
3221808803,LaurettaPezzali,Lauretta,Pezzali
3978557269,NicolòBonaventura,Nicolò,Bonaventura
3466392674,ImeldaGuariento,Imelda,Guariento
3494627850,RaffaellaMengolo,Raffaella,Mengolo
3513165104,AnsaldoGuariento,Ansaldo,Guariento
3757694997,FortunataTotino,Fortunata,Totino
3892050445,CiprianoGentileschi,Cipriano,Gentileschi
3243116694,SergiusFattori,Sergius,Fattori
3703738746,FerdinandoZaccagnini,Ferdinando,Zaccagnini
3756618117,CarlaBarzini,Carla,Barzini
3505547143,GiustinoMeucci,Giustino,Meucci
3920031101,RomanCaironi,Roman,Caironi
3793394945,IlariaBinaghi,Ilaria,Binaghi
3414162275,CiroChechi,Ciro,Chechi
3773656487,AlessandroIoppi,Alessandro,Ioppi
3299968104,GiuseppinaEndrizzi,Giuseppina,Endrizzi
3716272783,GemmaRomano,Gemma,Romano
3791340441,BeatriceTurati,Beatrice,Turati
3512707807,MonicaLattuada,Monica,Lattuada
3778621828,VincenzaZanichelli,Vincenza,Zanichelli
3451830186,IgnazioRosiello,Ignazio,Rosiello
3755852567,BaldassareLeone,Baldassare,Leone
3311672676,IppazioCampise,Ippazio,Campise
3439529637,MarcelloAporti,Marcello,Aporti
3451398762,FaustoRamazzotti,Fausto,Ramazzotti
3386907267,CostanzoMogherini,Costanzo,Mogherini
3295943900,SerenaMastroianni,Serena,Mastroianni
3773767862,RenataManolesso,Renata,Manolesso
3226661847,RaffaellaPareto,Raffaella,Pareto
3272188456,LazzaroBarcella,Lazzaro,Barcella
3228997570,GiosuèPetrassi,Giosuè,Petrassi
3755132363,TizianaEinaudi,Tiziana,Einaudi
3519509763,LucreziaLovato,Lucrezia,Lovato
3286806489,AntoniettaBabato,Antonietta,Babato
3711120335,RanieriGuariento,Ranieri,Guariento
3829928671,EzioBixio,Ezio,Bixio
3687064353,GiustinoGinesio,Giustino,Ginesio
3701677799,VitoPace,Vito,Pace
3501372463,SilviaForza,Silvia,Forza
3714839958,RuggeroRossetti,Ruggero,Rossetti
3288671632,BeatriceProdi,Beatrice,Prodi
3513960537,AnnettaMorosini,Annetta,Morosini
3533642831,CirilloPanicucci,Cirillo,Panicucci
3500842236,ElisaGiacconi,Elisa,Giacconi
3518161405,LuiginaBaglioni,Luigina,Baglioni
3774712362,FerdinandoFittipaldi,Ferdinando,Fittipaldi
3208260248,AntoniettaCalgari,Antonietta,Calgari
3639221766,ValerioCattaneo,Valerio,Cattaneo
3461394959,SylviaDraghi,Sylvia,Draghi
3817203212,SilviaTomasini,Silvia,Tomasini
3288291804,GioacchinoLucchesi,Gioacchino,Lucchesi
3520383687,PinaTamborini,Pina,Tamborini
3514171578,NeddaBellò,Nedda,Bellò
3792963522,ViridianaBarsanti,Viridiana,Barsanti
3533961807,MarcoMarini,Marco,Marini
3703584406,TullioCarullo,Tullio,Carullo
3306623299,EnricoParuta,Enrico,Paruta
3517410630,BeatriceParpinel,Beatrice,Parpinel
3936129934,GianniNitti,Gianni,Nitti
3711043775,EnricoGrimani,Enrico,Grimani
3520643334,ToninoBragadin,Tonino,Bragadin
3903678996,CeciliaGabbana,Cecilia,Gabbana
3732682498,AllegraArgenti,Allegra,Argenti
3774491544,MartaBignami,Marta,Bignami
3803853933,AntonellaTurati,Antonella,Turati
3774011969,IrmaGuarana,Irma,Guarana
3520040276,GianpaoloCampise,Gianpaolo,Campise
3973681978,TeresaBongiorno,Teresa,Bongiorno
3888688970,GianfrancescoLudovisi,Gianfrancesco,Ludovisi
3513905508,TinaMicheletti,Tina,Micheletti
3905960072,SusannaLettiere,Susanna,Lettiere
3601109177,ManuelBrunelleschi,Manuel,Brunelleschi
3517983198,LauraPiazzi,Laura,Piazzi
3821768782,RaffaeleBaresi,Raffaele,Baresi
3485713823,FloraMazzeo,Flora,Mazzeo
3293727961,LisaImpastato,Lisa,Impastato
3338730811,FedericoProcacci,Federico,Procacci
3200499794,FrancescaQuerini,Francesca,Querini
3837147350,CristinaCapecchi,Cristina,Capecchi
3222039679,OresteCarocci,Oreste,Carocci
3756158985,RaffaellaMonteverdi,Raffaella,Monteverdi
3608627677,BartolomeoGiacconi,Bartolomeo,Giacconi
3552446516,NapoleoneMonti,Napoleone,Monti
3713823590,LauraBajardi,Laura,Bajardi
3450899381,SeverinoModigliani,Severino,Modigliani
3511597937,IsaMazzanti,Isa,Mazzanti
3783010072,MassimilianoGuidone,Massimiliano,Guidone
3757318573,CalogeroTamburi,Calogero,Tamburi
3505783978,OrazioComencini,Orazio,Comencini
3294763765,RamonaOvadia,Ramona,Ovadia
3432441745,ConcettaScarponi,Concetta,Scarponi
3829724313,GiannaFaggiani,Gianna,Faggiani
3493248258,LinaMorandi,Lina,Morandi
3760624230,RitaLattuada,Rita,Lattuada
3517385180,EzioTomasetti,Ezio,Tomasetti
3505403164,GinoGabbana,Gino,Gabbana
3779715215,AmaliaScarfoglio,Amalia,Scarfoglio
3772446194,LucianoBlasi,Luciano,Blasi
3513865875,CalogeroFederico,Calogero,Federico
3791836400,PatriziaMalipiero,Patrizia,Malipiero
3911248111,MassimoSpinelli,Massimo,Spinelli
3716795910,EnzioTurrini,Enzio,Turrini
3620215964,RobertoPiccio,Roberto,Piccio
3500546728,MarcoPolesel,Marco,Polesel
3907208497,ValeriaLonghena,Valeria,Longhena
3500246892,UbaldoFittipaldi,Ubaldo,Fittipaldi
3509826770,RoccoPisacane,Rocco,Pisacane
3774724701,MarioAmato,Mario,Amato
3519804248,CristinaAntonioni,Cristina,Antonioni
3914220451,EvangelistaMaccanelli,Evangelista,Maccanelli
3756376638,MercedesVigorelli,Mercedes,Vigorelli
3783212452,GianfrancoOttino,Gianfranco,Ottino
3338486925,EzioLoredan,Ezio,Loredan
3669281030,FederigoSalvemini,Federigo,Salvemini
3208936946,LucianoRegge,Luciano,Regge
3909278650,LetiziaBroggini,Letizia,Broggini
3445082044,DionigiCeri,Dionigi,Ceri
3355136907,AgnoloParri,Agnolo,Parri
3500676247,CaterinaDesio,Caterina,Desio
3773207519,GianfrancescoDoria,Gianfrancesco,Doria
3453835580,AldoLittizzetto,Aldo,Littizzetto
3505925438,AntoniaCallegaro,Antonia,Callegaro
3814846988,EdoardoFarina,Edoardo,Farina
3791243686,GeronimoAntonioni,Geronimo,Antonioni
3491094900,UmbertoBevilacqua,Umberto,Bevilacqua
3783763846,TelemacoOrtese,Telemaco,Ortese
3805893446,PiergiuseppeGremese,Piergiuseppe,Gremese
3710106922,CalcedonioAbbagnale,Calcedonio,Abbagnale
3668945323,PaolaMannoia,Paola,Mannoia
3500624637,VirginiaNovaro,Virginia,Novaro
3412074713,CalcedonioAriosto,Calcedonio,Ariosto
3855385064,BeatriceBertolucci,Beatrice,Bertolucci
3776882467,DinaNiggli,Dina,Niggli
3701553215,AmicoMalatesta,Amico,Malatesta
3812102024,AnnamariaChiaramonte,Annamaria,Chiaramonte
3613930930,SantinoFranzese,Santino,Franzese
3555590339,UbertoAntonetti,Uberto,Antonetti
3512653018,SandroTolentino,Sandro,Tolentino
3238925879,ElisaNicolucci,Elisa,Nicolucci
